Date,VIX_Close,SPX_Close,SPX_DailyReturn
1992/10/19,17.31,414.98,0.79
1992/10/20,16.87,415.48,0.12
1992/10/21,16.62,415.67,0.05
1992/10/22,15.84,414.9,-0.19
1992/10/23,16.46,414.1,-0.19
1992/10/26,16.32,418.16,0.98
1992/10/27,16.24,418.49,0.08
1992/10/28,15.95,420.13,0.39
1992/10/29,15.47,420.86,0.17
1992/10/30,16.15,418.68,-0.52
1992/11/01,13.01,,
1992/11/02,16.67,422.75,0.97
1992/11/03,17.33,419.92,-0.67
1992/11/04,16.28,417.11,-0.67
1992/11/05,15.38,418.34,0.29
1992/11/06,14.69,417.58,-0.18
1992/11/09,14.23,418.59,0.24
1992/11/10,14.37,418.62,0.01
1992/11/11,13.99,422.2,0.86
1992/11/12,14.37,422.87,0.16
1992/11/13,14.61,422.43,-0.1
1992/11/16,14.86,420.68,-0.41
1992/11/17,15.01,419.27,-0.34
1992/11/18,14.55,422.85,0.85
1992/11/19,14.33,423.61,0.18
1992/11/20,13.67,426.65,0.72
1992/11/23,13.4,425.12,-0.36
1992/11/24,12.66,427.59,0.58
1992/11/25,12.5,429.19,0.37
1992/11/27,12.58,430.16,0.23
1992/11/30,13.01,431.35,0.28
1992/12/01,12.8,430.78,-0.13
1992/12/02,12.56,429.89,-0.21
1992/12/03,12.03,429.91,0
1992/12/04,11.81,432.06,0.5
1992/12/07,12,435.31,0.75
1992/12/08,11.73,436.99,0.39
1992/12/09,12.58,435.65,-0.31
1992/12/10,12.75,434.64,-0.23
1992/12/11,12.34,433.73,-0.21
1992/12/14,12.66,432.84,-0.21
1992/12/15,12.41,432.57,-0.06
1992/12/16,12.58,431.52,-0.24
1992/12/17,12.14,435.43,0.91
1992/12/18,11.66,441.28,1.34
1992/12/21,11.65,440.7,-0.13
1992/12/22,11.75,440.31,-0.09
1992/12/23,11.51,439.03,-0.29
1992/12/24,11.57,439.77,0.17
1992/12/28,12.22,439.15,-0.14
1992/12/29,12.29,437.98,-0.27
1992/12/30,12.6,438.82,0.19
1992/12/31,12.57,435.71,-0.71
1993/01/01,12.42,,
1993/01/04,13.36,435.38,-0.08
1993/01/05,13.35,434.34,-0.24
1993/01/06,13.37,434.52,0.04
1993/01/07,14.72,430.73,-0.87
1993/01/08,13.77,429.05,-0.39
1993/01/11,12.86,430.95,0.44
1993/01/12,12.78,431.04,0.02
1993/01/13,12.42,433.03,0.46
1993/01/14,11.99,435.94,0.67
1993/01/15,11.57,437.15,0.28
1993/01/18,11.49,436.84,-0.07
1993/01/19,12.06,435.13,-0.39
1993/01/20,12.15,433.37,-0.4
1993/01/21,11.69,435.49,0.49
1993/01/22,11.3,436.11,0.14
1993/01/25,11.38,440.01,0.89
1993/01/26,11.45,439.95,-0.01
1993/01/27,12.01,438.11,-0.42
1993/01/28,12.04,438.66,0.13
1993/01/29,12.42,438.78,0.03
1993/02/01,12.33,442.52,0.85
1993/02/02,12.25,442.55,0.01
1993/02/03,12.12,447.2,1.05
1993/02/04,12.29,449.56,0.53
1993/02/05,12.9,448.93,-0.14
1993/02/08,13.22,447.85,-0.24
1993/02/09,13.48,445.33,-0.56
1993/02/10,13.43,446.23,0.2
1993/02/11,12.69,447.66,0.32
1993/02/12,12.38,444.58,-0.69
1993/02/16,15.76,433.91,-2.4
1993/02/17,15.9,433.3,-0.14
1993/02/18,15.56,431.9,-0.32
1993/02/19,15.02,434.22,0.54
1993/02/22,14.7,435.24,0.23
1993/02/23,15.04,434.8,-0.1
1993/02/24,14.72,440.87,1.4
1993/02/25,13.76,442.34,0.33
1993/02/26,13.16,443.38,0.24
1993/03/01,13.6,442.01,-0.31
1993/03/02,12.49,447.9,1.33
1993/03/03,13.13,449.26,0.3
1993/03/04,13.44,447.34,-0.43
1993/03/05,14.08,446.11,-0.27
1993/03/08,16.22,454.71,1.93
1993/03/09,14.17,454.4,-0.07
1993/03/10,13.91,456.33,0.42
1993/03/11,14.26,453.72,-0.57
1993/03/12,15.66,449.83,-0.86
1993/03/15,14.74,451.43,0.36
1993/03/16,14.51,451.37,-0.01
1993/03/17,14.53,448.31,-0.68
1993/03/18,14.17,451.89,0.8
1993/03/19,13.23,450.18,-0.38
1993/03/22,13.66,448.88,-0.29
1993/03/23,13.02,448.76,-0.03
1993/03/24,12.44,448.07,-0.15
1993/03/25,12.08,450.88,0.63
1993/03/26,12.21,447.78,-0.69
1993/03/29,12.63,450.77,0.67
1993/03/30,12.23,451.97,0.27
1993/03/31,12.53,451.67,-0.07
1993/04/01,13.02,450.3,-0.3
1993/04/02,14.5,441.39,-1.98
1993/04/05,14.12,442.29,0.2
1993/04/06,14.24,441.16,-0.26
1993/04/07,13.64,442.73,0.36
1993/04/08,12.83,441.84,-0.2
1993/04/12,11.93,448.37,1.48
1993/04/13,11.7,449.22,0.19
1993/04/14,11.76,448.66,-0.12
1993/04/15,10.96,448.4,-0.06
1993/04/16,11.29,448.94,0.12
1993/04/19,12.06,447.46,-0.33
1993/04/20,11.94,445.1,-0.53
1993/04/21,12.11,443.63,-0.33
1993/04/22,12.68,439.46,-0.94
1993/04/23,13.36,437.03,-0.55
1993/04/26,15.25,433.54,-0.8
1993/04/27,13.93,438.01,1.03
1993/04/28,13.12,438.02,0
1993/04/29,12.8,438.89,0.2
1993/04/30,12.42,440.19,0.3
1993/05/01,13.47,,
1993/05/03,12.9,442.46,0.52
1993/05/04,12.14,444.05,0.36
1993/05/05,12.38,444.52,0.11
1993/05/06,13.22,443.26,-0.28
1993/05/07,13.01,442.31,-0.21
1993/05/10,13.72,442.8,0.11
1993/05/11,13.35,444.36,0.35
1993/05/12,13.56,444.8,0.1
1993/05/13,14.76,439.23,-1.25
1993/05/14,14.39,439.56,0.08
1993/05/17,14.13,440.37,0.18
1993/05/18,14.19,440.32,-0.01
1993/05/19,14.29,447.57,1.65
1993/05/20,13.98,450.59,0.67
1993/05/21,14.51,445.84,-1.05
1993/05/24,14.1,448,0.48
1993/05/25,14.04,448.85,0.19
1993/05/26,12.88,453.44,1.02
1993/05/27,13.1,452.41,-0.23
1993/05/28,13.47,450.19,-0.49
1993/06/01,13.67,453.83,0.81
1993/06/02,13.48,453.85,0
1993/06/03,13.54,452.49,-0.3
1993/06/04,12.86,450.06,-0.54
1993/06/07,14.07,447.69,-0.53
1993/06/08,14.74,444.71,-0.67
1993/06/09,13.96,445.78,0.24
1993/06/10,13.31,445.38,-0.09
1993/06/11,12.71,447.26,0.42
1993/06/14,12.33,447.71,0.1
1993/06/15,11.99,446.27,-0.32
1993/06/16,11.87,447.43,0.26
1993/06/17,11.66,448.54,0.25
1993/06/18,12.24,443.68,-1.08
1993/06/21,12.25,446.22,0.57
1993/06/22,11.65,445.93,-0.06
1993/06/23,12.04,443.19,-0.61
1993/06/24,12.25,446.62,0.77
1993/06/25,11.25,447.6,0.22
1993/06/28,11.11,451.85,0.95
1993/06/29,11.29,450.69,-0.26
1993/06/30,11.26,450.53,-0.04
1993/07/01,11.51,449.02,-0.34
1993/07/02,11.33,445.84,-0.71
1993/07/06,13.87,441.43,-0.99
1993/07/07,13.05,442.83,0.32
1993/07/08,12.24,448.64,1.31
1993/07/09,10.8,448.11,-0.12
1993/07/12,10.85,448.98,0.19
1993/07/13,11.02,448.09,-0.2
1993/07/14,10.78,450.08,0.44
1993/07/15,10.6,449.22,-0.19
1993/07/16,10.96,445.75,-0.77
1993/07/19,11.46,446.03,0.06
1993/07/20,11.05,447.31,0.29
1993/07/21,11.97,447.18,-0.03
1993/07/22,11.69,444.51,-0.6
1993/07/23,11.32,447.1,0.58
1993/07/26,11.32,449.09,0.45
1993/07/27,11.34,448.24,-0.19
1993/07/28,11.37,447.19,-0.23
1993/07/29,11.25,450.24,0.68
1993/07/30,11.73,448.13,-0.47
1993/08/01,11.85,,
1993/08/02,11.47,450.15,0.45
1993/08/03,11.49,449.27,-0.2
1993/08/04,11.71,448.54,-0.16
1993/08/05,12.03,448.13,-0.09
1993/08/06,12.33,448.68,0.12
1993/08/09,12.39,450.72,0.45
1993/08/10,12.31,449.45,-0.28
1993/08/11,12.07,450.46,0.22
1993/08/12,12.38,448.96,-0.33
1993/08/13,12.19,450.14,0.26
1993/08/16,12.01,452.38,0.5
1993/08/17,11.59,453.13,0.17
1993/08/18,11.52,456.04,0.64
1993/08/19,11.63,456.43,0.09
1993/08/20,11.62,456.16,-0.06
1993/08/23,12.15,455.23,-0.2
1993/08/24,11.8,459.77,1
1993/08/25,12.1,460.13,0.08
1993/08/26,12.14,461.04,0.2
1993/08/27,11.91,460.54,-0.11
1993/08/30,11.74,461.9,0.3
1993/08/31,11.85,463.56,0.36
1993/09/01,11.48,463.15,-0.09
1993/09/02,11.87,461.3,-0.4
1993/09/03,11.16,461.34,0.01
1993/09/07,12.9,458.52,-0.61
1993/09/08,13.24,456.65,-0.41
1993/09/09,12.67,457.5,0.19
1993/09/10,11.7,461.72,0.92
1993/09/13,12.16,462.06,0.07
1993/09/14,13.15,459.9,-0.47
1993/09/15,12.7,461.6,0.37
1993/09/16,13.36,459.43,-0.47
1993/09/17,13.39,458.83,-0.13
1993/09/20,14.6,455.05,-0.82
1993/09/21,17.3,452.95,-0.46
1993/09/22,13.75,456.2,0.72
1993/09/23,13.36,457.74,0.34
1993/09/24,12.47,457.63,-0.02
1993/09/27,12.49,461.8,0.91
1993/09/28,12.19,461.53,-0.06
1993/09/29,12.63,460.11,-0.31
1993/09/30,12.99,458.93,-0.26
1993/10/01,11.83,461.28,0.51
1993/10/04,12.85,461.34,0.01
1993/10/05,12.97,461.2,-0.03
1993/10/06,12.68,460.74,-0.1
1993/10/07,13.14,459.18,-0.34
1993/10/08,12.04,460.31,0.25
1993/10/11,12.26,460.88,0.12
1993/10/12,12.41,461.12,0.05
1993/10/13,11.38,461.49,0.08
1993/10/14,11,466.83,1.16
1993/10/15,10.87,469.5,0.57
1993/10/18,11.33,468.45,-0.22
1993/10/19,11.61,466.21,-0.48
1993/10/20,11.32,466.07,-0.03
1993/10/21,11.2,465.36,-0.15
1993/10/22,11.48,463.27,-0.45
1993/10/25,11.83,464.2,0.2
1993/10/26,11.83,464.3,0.02
1993/10/27,12.01,464.61,0.07
1993/10/28,11.88,467.73,0.67
1993/10/29,11.46,467.83,0.02
1993/11/01,11.78,469.1,0.27
1993/11/02,11.74,468.44,-0.14
1993/11/03,13.26,463.02,-1.16
1993/11/04,14.68,457.49,-1.19
1993/11/05,14.97,459.57,0.45
1993/11/08,14.31,460.21,0.14
1993/11/09,13.94,460.33,0.03
1993/11/10,13.72,463.72,0.74
1993/11/11,13.88,462.64,-0.23
1993/11/12,13.33,465.39,0.59
1993/11/15,14.46,463.75,-0.35
1993/11/16,15.11,466.74,0.64
1993/11/17,15.57,464.81,-0.41
1993/11/18,14.65,463.62,-0.26
1993/11/19,15.03,462.6,-0.22
1993/11/22,15.9,459.13,-0.75
1993/11/23,14.27,461.03,0.41
1993/11/24,13.51,462.36,0.29
1993/11/26,13.77,463.06,0.15
1993/11/29,14.12,461.9,-0.25
1993/11/30,13.76,461.79,-0.02
1993/12/01,13.83,461.89,0.02
1993/12/02,13.51,463.11,0.26
1993/12/03,12.69,464.89,0.38
1993/12/06,12.84,466.43,0.33
1993/12/07,12.41,466.76,0.07
1993/12/08,12.46,466.29,-0.1
1993/12/09,12.43,464.18,-0.45
1993/12/10,12.6,463.93,-0.05
1993/12/13,10.98,465.7,0.38
1993/12/14,11.13,463.06,-0.57
1993/12/15,11.03,461.84,-0.26
1993/12/16,10.9,463.34,0.32
1993/12/17,11.08,466.38,0.66
1993/12/20,10.75,465.85,-0.11
1993/12/21,10.08,465.3,-0.12
1993/12/22,9.31,467.32,0.43
1993/12/23,9.48,467.38,0.01
1993/12/27,9.7,470.54,0.68
1993/12/28,9.82,470.94,0.09
1993/12/29,10.46,470.58,-0.08
1993/12/30,10.69,468.64,-0.41
1993/12/31,11.66,466.45,-0.47
1994/01/01,10.63,,
1994/01/03,12.57,465.44,-0.22
1994/01/04,11.91,466.89,0.31
1994/01/05,10.94,467.55,0.14
1994/01/06,11.27,467.12,-0.09
1994/01/07,10.96,469.9,0.6
1994/01/10,10.74,475.27,1.14
1994/01/11,11.29,474.13,-0.24
1994/01/12,11.65,474.17,0.01
1994/01/13,12.08,472.47,-0.36
1994/01/14,11.15,474.91,0.52
1994/01/17,11.88,473.3,-0.34
1994/01/18,11.63,474.25,0.2
1994/01/19,11.76,474.3,0.01
1994/01/20,11.16,474.98,0.14
1994/01/21,11.09,474.72,-0.05
1994/01/24,11.6,471.97,-0.58
1994/01/25,11.38,470.92,-0.22
1994/01/26,11.17,473.2,0.48
1994/01/27,10.3,477.05,0.81
1994/01/28,9.94,478.7,0.35
1994/01/31,10.63,481.61,0.61
1994/02/01,10.65,479.62,-0.41
1994/02/02,10.61,482,0.5
1994/02/03,10.75,480.71,-0.27
1994/02/04,15.25,469.81,-2.27
1994/02/07,13.96,471.76,0.42
1994/02/08,13.66,471.05,-0.15
1994/02/09,13.3,472.77,0.37
1994/02/10,14.24,468.93,-0.81
1994/02/11,14.46,470.18,0.27
1994/02/14,14.28,470.23,0.01
1994/02/15,13.4,472.52,0.49
1994/02/16,13.13,472.79,0.06
1994/02/17,13.79,470.34,-0.52
1994/02/18,14.7,467.69,-0.56
1994/02/22,13.52,471.46,0.81
1994/02/23,13.91,470.69,-0.16
1994/02/24,15.96,464.26,-1.37
1994/02/25,14.8,466.07,0.39
1994/02/28,14.87,467.14,0.23
1994/03/01,15.83,464.44,-0.58
1994/03/02,16.08,464.81,0.08
1994/03/03,16.36,463.01,-0.39
1994/03/04,16,464.74,0.37
1994/03/07,14.26,466.91,0.47
1994/03/08,16.23,465.88,-0.22
1994/03/09,14.41,467.06,0.25
1994/03/10,16.55,463.9,-0.68
1994/03/11,14.87,466.44,0.55
1994/03/14,16.61,467.39,0.2
1994/03/15,14.78,467.01,-0.08
1994/03/16,14.51,469.42,0.52
1994/03/17,12.76,470.9,0.32
1994/03/18,13.32,471.06,0.03
1994/03/21,14.34,468.54,-0.53
1994/03/22,13.39,468.8,0.06
1994/03/23,12.31,468.54,-0.06
1994/03/24,13.43,464.35,-0.89
1994/03/25,13.67,460.58,-0.81
1994/03/28,14.9,460,-0.13
1994/03/29,16.49,452.48,-1.63
1994/03/30,18.59,445.55,-1.53
1994/03/31,20.45,445.77,0.05
1994/04/01,13.77,,
1994/04/04,23.87,438.92,-1.54
1994/04/05,18.13,448.29,2.13
1994/04/06,17.38,448.05,-0.05
1994/04/07,16.98,450.88,0.63
1994/04/08,16.92,447.1,-0.84
1994/04/11,16.61,449.87,0.62
1994/04/12,16.42,447.57,-0.51
1994/04/13,17.02,446.26,-0.29
1994/04/14,16.27,446.38,0.03
1994/04/15,15.98,446.18,-0.04
1994/04/18,17.22,442.46,-0.83
1994/04/19,16.93,442.54,0.02
1994/04/20,17.01,441.96,-0.13
1994/04/21,14.93,448.73,1.53
1994/04/22,14.94,447.63,-0.25
1994/04/25,14.26,452.71,1.13
1994/04/26,13.8,451.87,-0.19
1994/04/28,14.51,449.1,-0.61
1994/04/29,13.77,450.91,0.4
1994/05/01,13.03,,
1994/05/02,14.11,453.02,0.47
1994/05/03,13.81,453.03,0
1994/05/04,14.29,451.72,-0.29
1994/05/05,14.56,451.38,-0.08
1994/05/06,15.08,447.82,-0.79
1994/05/09,16.16,442.32,-1.23
1994/05/10,15.19,446.01,0.83
1994/05/11,15.55,441.49,-1.01
1994/05/12,15.46,443.75,0.51
1994/05/13,14.54,444.14,0.09
1994/05/16,14.67,444.49,0.08
1994/05/17,14.08,449.37,1.1
1994/05/18,12.55,453.69,0.96
1994/05/19,12.33,456.48,0.61
1994/05/20,12.79,454.92,-0.34
1994/05/23,13.49,453.2,-0.38
1994/05/24,12.73,454.81,0.36
1994/05/25,12.43,456.34,0.34
1994/05/26,12.5,457.06,0.16
1994/05/27,12.49,457.33,0.06
1994/05/31,13.03,456.5,-0.18
1994/06/01,12.72,457.63,0.25
1994/06/02,12.73,457.65,0
1994/06/03,12.19,460.13,0.54
1994/06/06,13.03,458.88,-0.27
1994/06/07,13.05,458.21,-0.15
1994/06/08,13.32,457.06,-0.25
1994/06/09,13.21,457.86,0.18
1994/06/10,12.69,458.67,0.18
1994/06/13,11.92,459.1,0.09
1994/06/14,11.6,462.37,0.71
1994/06/15,11.52,460.61,-0.38
1994/06/16,11.22,461.93,0.29
1994/06/17,12.31,458.45,-0.75
1994/06/20,13.96,455.48,-0.65
1994/06/21,14.7,451.34,-0.91
1994/06/22,14.02,453.09,0.39
1994/06/23,14.12,449.63,-0.76
1994/06/24,16.72,442.8,-1.52
1994/06/27,15.53,447.31,1.02
1994/06/28,15.04,446.07,-0.28
1994/06/29,14.42,447.63,0.35
1994/06/30,14.97,444.27,-0.75
1994/07/01,14.36,446.2,0.43
1994/07/05,14.92,446.37,0.04
1994/07/06,14.7,446.13,-0.05
1994/07/07,14.01,448.38,0.5
1994/07/08,13.26,449.55,0.26
1994/07/11,13.83,448.06,-0.33
1994/07/12,13.4,447.95,-0.02
1994/07/13,12.42,448.73,0.17
1994/07/14,11.64,453.41,1.04
1994/07/15,11.28,454.16,0.17
1994/07/18,11.44,455.22,0.23
1994/07/19,11.65,453.86,-0.3
1994/07/20,11.7,451.6,-0.5
1994/07/21,11.65,452.61,0.22
1994/07/22,11.22,453.11,0.11
1994/07/25,11.46,454.25,0.25
1994/07/26,11.66,453.36,-0.2
1994/07/27,11.93,452.57,-0.17
1994/07/28,12.03,454.24,0.37
1994/07/29,11.13,458.26,0.88
1994/08/01,11.17,461.01,0.6
1994/08/02,11.27,460.56,-0.1
1994/08/03,11.35,461.45,0.19
1994/08/04,12.18,458.4,-0.66
1994/08/05,12.34,457.09,-0.29
1994/08/08,12.41,457.89,0.18
1994/08/09,12.54,457.92,0.01
1994/08/10,11.91,460.3,0.52
1994/08/11,12.13,458.88,-0.31
1994/08/12,11.09,461.94,0.67
1994/08/15,12.06,461.23,-0.15
1994/08/16,11.39,465.01,0.82
1994/08/17,11.54,465.17,0.03
1994/08/18,12.07,463.17,-0.43
1994/08/19,12.83,463.68,0.11
1994/08/22,12.62,462.32,-0.29
1994/08/23,11.75,464.51,0.47
1994/08/24,11.57,469.03,0.97
1994/08/25,12.02,468.08,-0.2
1994/08/26,12.19,473.8,1.22
1994/08/29,11.82,474.59,0.17
1994/08/30,11.23,476.07,0.31
1994/08/31,11.97,475.49,-0.12
1994/09/01,11.86,473.17,-0.49
1994/09/02,11.4,470.99,-0.46
1994/09/06,11.69,471.86,0.18
1994/09/07,11.81,470.99,-0.18
1994/09/08,11.86,473.14,0.46
1994/09/09,13.12,468.18,-1.05
1994/09/12,14.01,466.21,-0.42
1994/09/13,13.77,467.51,0.28
1994/09/14,13.09,468.8,0.28
1994/09/15,11.88,474.81,1.28
1994/09/16,12.8,471.19,-0.76
1994/09/19,13.06,470.85,-0.07
1994/09/20,14.45,463.36,-1.59
1994/09/21,14.49,461.46,-0.41
1994/09/22,13.89,461.27,-0.04
1994/09/23,14.53,459.67,-0.35
1994/09/26,14.56,460.82,0.25
1994/09/27,14.13,462.05,0.27
1994/09/28,13.25,464.84,0.6
1994/09/29,13.97,462.24,-0.56
1994/09/30,14.28,462.71,0.1
1994/10/01,14.56,,
1994/10/03,15.44,461.74,-0.21
1994/10/04,16.66,454.59,-1.55
1994/10/05,15.92,453.52,-0.24
1994/10/06,16.24,452.36,-0.26
1994/10/07,14.92,455.1,0.61
1994/10/10,14.72,459.04,0.87
1994/10/11,13.55,465.79,1.47
1994/10/12,14.51,465.47,-0.07
1994/10/13,14.9,467.79,0.5
1994/10/14,13.32,469.1,0.28
1994/10/17,14.76,468.96,-0.03
1994/10/18,14.59,467.66,-0.28
1994/10/19,15.13,470.28,0.56
1994/10/20,15.99,466.85,-0.73
1994/10/21,15.91,464.89,-0.42
1994/10/24,16.97,460.83,-0.87
1994/10/25,16.13,461.53,0.15
1994/10/26,15.7,462.62,0.24
1994/10/27,15.67,465.85,0.7
1994/10/28,14.56,473.77,1.7
1994/10/31,14.56,472.35,-0.3
1994/11/01,14.84,468.42,-0.83
1994/11/02,15.34,466.51,-0.41
1994/11/03,15.58,467.91,0.3
1994/11/04,16.75,462.28,-1.2
1994/11/07,17.37,463.07,0.17
1994/11/08,16.3,465.65,0.56
1994/11/09,16.42,465.4,-0.05
1994/11/10,16,464.37,-0.22
1994/11/11,16.5,462.35,-0.43
1994/11/14,16.68,466.04,0.8
1994/11/15,16.66,465.03,-0.22
1994/11/16,15.56,465.62,0.13
1994/11/17,15.91,463.57,-0.44
1994/11/18,16,461.47,-0.45
1994/11/21,16.13,458.3,-0.69
1994/11/22,17.24,450.09,-1.79
1994/11/23,18.41,449.93,-0.04
1994/11/25,17.44,452.29,0.52
1994/11/28,16.83,454.16,0.41
1994/11/29,16.15,455.17,0.22
1994/11/30,15.95,453.69,-0.33
1994/12/01,16.69,448.92,-1.05
1994/12/02,16.55,453.3,0.98
1994/12/05,16.1,453.32,0
1994/12/06,16.05,453.11,-0.05
1994/12/07,16.28,451.23,-0.41
1994/12/08,18.15,445.45,-1.28
1994/12/09,16.04,446.96,0.34
1994/12/12,15.46,449.47,0.56
1994/12/13,14.48,450.15,0.15
1994/12/14,13.03,454.97,1.07
1994/12/15,12.87,455.34,0.08
1994/12/16,12.79,458.8,0.76
1994/12/19,13.02,457.91,-0.19
1994/12/20,12.98,457.1,-0.18
1994/12/21,12.05,459.61,0.55
1994/12/22,12.42,459.68,0.02
1994/12/23,11.82,459.83,0.03
1994/12/27,12.07,462.47,0.57
1994/12/28,12.81,460.86,-0.35
1994/12/29,12.86,461.17,0.07
1994/12/30,13.2,459.27,-0.41
1995/01/01,11.96,,
1995/01/03,14.25,459.11,-0.03
1995/01/04,13.53,460.71,0.35
1995/01/05,13.5,460.34,-0.08
1995/01/06,13.13,460.68,0.07
1995/01/09,13.33,460.83,0.03
1995/01/10,12.52,461.68,0.18
1995/01/11,12.15,461.66,0
1995/01/12,12.83,461.64,0
1995/01/13,11.1,465.97,0.94
1995/01/16,11.14,469.38,0.73
1995/01/17,11.79,470.05,0.14
1995/01/18,11.57,469.71,-0.07
1995/01/19,11.86,466.95,-0.59
1995/01/20,12.15,464.78,-0.46
1995/01/23,12.79,465.82,0.22
1995/01/24,11.94,465.86,0.01
1995/01/25,11.46,467.44,0.34
1995/01/26,11.25,468.32,0.19
1995/01/27,11.25,470.39,0.44
1995/01/30,12.26,468.51,-0.4
1995/01/31,11.96,470.42,0.41
1995/02/01,11.73,470.4,0
1995/02/02,11.13,472.79,0.51
1995/02/03,10.98,478.65,1.24
1995/02/06,11.22,481.14,0.52
1995/02/07,11.17,480.81,-0.07
1995/02/08,11.42,481.19,0.08
1995/02/09,11.63,480.19,-0.21
1995/02/10,11.28,481.46,0.26
1995/02/13,11.41,481.65,0.04
1995/02/14,11.43,482.55,0.19
1995/02/15,11.52,484.54,0.41
1995/02/16,11.61,485.22,0.14
1995/02/17,11.71,481.97,-0.67
1995/02/21,12.05,482.72,0.16
1995/02/22,11.39,485.07,0.49
1995/02/23,11.15,486.91,0.38
1995/02/24,10.84,488.11,0.25
1995/02/27,12.51,483.81,-0.88
1995/02/28,11.75,487.39,0.74
1995/03/01,11.65,485.65,-0.36
1995/03/02,12.02,485.13,-0.11
1995/03/03,11.45,485.42,0.06
1995/03/06,12.17,485.63,0.04
1995/03/07,14.22,482.12,-0.72
1995/03/08,13.72,483.14,0.21
1995/03/09,13.36,483.16,0
1995/03/10,12.38,489.57,1.33
1995/03/13,12.15,490.05,0.1
1995/03/14,12.1,492.89,0.58
1995/03/15,12.42,491.88,-0.2
1995/03/16,11.95,495.41,0.72
1995/03/17,11.8,495.52,0.02
1995/03/20,11.34,496.14,0.13
1995/03/21,11.53,495.07,-0.22
1995/03/22,11.29,495.67,0.12
1995/03/23,11.43,495.95,0.06
1995/03/24,11.19,500.97,1.01
1995/03/27,11.83,503.2,0.45
1995/03/28,11.33,503.9,0.14
1995/03/29,12.51,503.12,-0.15
1995/03/30,12.62,502.22,-0.18
1995/03/31,13.37,500.71,-0.3
1995/04/01,11.75,,
1995/04/03,13.5,501.85,0.23
1995/04/04,12.62,505.24,0.68
1995/04/05,12.96,505.57,0.07
1995/04/06,12.81,506.08,0.1
1995/04/07,12.85,506.42,0.07
1995/04/10,12.79,507.01,0.12
1995/04/11,12.73,505.53,-0.29
1995/04/12,12.04,507.17,0.32
1995/04/13,11.48,509.23,0.41
1995/04/17,12.33,506.13,-0.61
1995/04/18,12.96,505.37,-0.15
1995/04/19,13.09,504.92,-0.09
1995/04/20,12.1,505.29,0.07
1995/04/21,11.86,508.49,0.63
1995/04/24,11.92,512.89,0.87
1995/04/25,12.41,512.1,-0.15
1995/04/26,12.28,512.66,0.11
1995/04/27,11.93,513.55,0.17
1995/04/28,11.75,514.71,0.23
1995/05/01,12.14,514.26,-0.09
1995/05/02,11.88,514.86,0.12
1995/05/03,11.69,520.48,1.09
1995/05/04,12.64,520.54,0.01
1995/05/05,12.06,520.12,-0.08
1995/05/08,12.22,523.96,0.74
1995/05/09,12.75,523.56,-0.08
1995/05/10,13.08,524.36,0.15
1995/05/11,12.98,524.37,0
1995/05/12,11.84,525.55,0.23
1995/05/15,12.38,527.74,0.42
1995/05/16,12.2,528.19,0.09
1995/05/17,12.36,527.07,-0.21
1995/05/18,13.13,519.58,-1.42
1995/05/19,12.81,519.19,-0.08
1995/05/22,11.68,523.65,0.86
1995/05/23,11.55,528.59,0.94
1995/05/24,11.26,528.61,0
1995/05/25,11.63,528.59,0
1995/05/26,12.2,523.65,-0.93
1995/05/30,12.52,523.58,-0.01
1995/05/31,12.85,533.4,1.88
1995/06/01,12.21,533.49,0.02
1995/06/02,12.98,532.51,-0.18
1995/06/05,13.45,535.6,0.58
1995/06/06,13,535.55,-0.01
1995/06/07,12.84,533.13,-0.45
1995/06/08,12.89,532.35,-0.15
1995/06/09,12.76,527.94,-0.83
1995/06/12,11.91,530.88,0.56
1995/06/13,11.29,536.05,0.97
1995/06/14,11.29,536.47,0.08
1995/06/15,11.23,537.12,0.12
1995/06/16,10.75,539.83,0.5
1995/06/19,11.21,545.22,1
1995/06/20,11.16,544.98,-0.04
1995/06/21,11.32,543.98,-0.18
1995/06/22,11.44,551.07,1.3
1995/06/23,11.12,549.71,-0.25
1995/06/26,11.8,544.13,-1.02
1995/06/27,12.37,542.43,-0.31
1995/06/28,11.74,544.73,0.42
1995/06/29,11.59,543.87,-0.16
1995/06/30,11.38,544.75,0.16
1995/07/01,13.49,,
1995/07/03,11.57,547.09,0.43
1995/07/05,12.1,547.26,0.03
1995/07/06,11.52,553.99,1.23
1995/07/07,11.77,556.37,0.43
1995/07/10,12.19,557.19,0.15
1995/07/11,12.25,554.78,-0.43
1995/07/12,12.31,560.89,1.1
1995/07/13,12.56,561,0.02
1995/07/14,12.08,559.89,-0.2
1995/07/17,12.26,562.72,0.51
1995/07/18,12.68,558.46,-0.76
1995/07/19,13.49,550.98,-1.34
1995/07/20,12.78,553.54,0.46
1995/07/21,12.37,553.62,0.01
1995/07/24,12.55,556.63,0.54
1995/07/25,12.77,561.1,0.8
1995/07/26,13.18,561.61,0.09
1995/07/27,13.18,565.22,0.64
1995/07/28,13.18,562.93,-0.41
1995/07/31,13.49,562.06,-0.15
1995/08/01,13.56,559.64,-0.43
1995/08/02,13.66,558.8,-0.15
1995/08/03,13.78,558.75,-0.01
1995/08/04,13.21,558.94,0.03
1995/08/07,13.1,560.03,0.2
1995/08/08,13.06,560.39,0.06
1995/08/09,12.75,559.71,-0.12
1995/08/10,13,557.45,-0.4
1995/08/11,12.9,555.11,-0.42
1995/08/14,13.24,559.74,0.83
